# l_id d_id c_ld
281 223 15.191
281 224 7.135
281 225 8.221
281 226 0.005
281 227 25.777
281 228 7.570
281 229 5.905
281 230 7.181
281 231 0.005
281 232 8.511
281 233 16.586
281 234 7.139
281 235 7.055
281 236 8.464
281 237 0.005
281 238 0.005
281 239 5.518
281 240 15.033
281 241 7.593
281 242 5.088
281 243 0.005
281 244 22.924
281 245 15.216
281 246 5.133
281 247 6.024
281 248 16.992
281 249 22.354
281 250 6.488
281 251 0.005
281 252 7.149
281 253 7.600
281 254 6.223
281 255 6.336
281 256 0.005
281 257 0.005
281 258 44.812
281 259 0.005
281 260 17.550
281 261 0.005
281 262 7.676
281 263 5.885
281 264 8.355
281 265 7.966
281 266 16.805
281 267 0.005
281 268 0.005
281 269 0.005
281 270 22.090
281 271 7.735
281 272 9.451
281 273 19.134
281 274 21.653
281 275 20.592
281 276 6.807
281 277 6.087
281 278 29.314
281 279 6.198
281 280 18.720
281 281 9.666
281 282 18.318
281 283 13.979
281 284 5.723
281 285 6.339
281 286 26.448
281 287 40.887
281 288 6.628
281 289 8.010
281 290 5.920
281 291 7.383
281 292 14.644
281 293 20.756
281 294 6.826
281 295 28.396
281 296 9.890
281 297 19.144
281 298 0.005
281 299 0.005
282 0 9.352
282 1 8.772
282 2 23.334
282 3 0.005
282 4 19.961
282 5 0.005
282 6 6.266
282 7 5.717
282 8 0.005
282 9 16.284
282 10 0.005
282 11 40.191
282 12 7.228
282 13 0.005
282 14 43.740
282 15 15.014
282 16 0.005
282 17 7.631
282 18 6.818
282 19 6.396
282 20 5.961
282 21 5.366
282 22 0.005
282 23 9.595
282 24 7.105
282 25 15.591
282 26 6.293
282 27 0.005
282 28 14.218
282 29 5.356
282 30 6.830
282 31 18.937
282 32 7.240
282 33 19.574
282 34 7.323
282 35 24.823
282 36 8.894
282 37 0.005
282 38 47.056
282 39 5.293
282 40 5.029
282 41 0.005
282 42 17.186
282 43 5.352
282 44 0.005
282 45 0.005
282 46 5.048
282 47 14.583
282 48 0.005
282 49 14.906
282 50 14.487
282 51 6.267
282 52 23.937
282 53 5.659
282 54 30.415
282 55 24.449
282 56 18.593
282 57 13.718
282 58 21.228
282 59 7.536
282 60 0.005
282 61 0.005
282 62 0.005
282 63 9.117
282 64 48.265
282 65 0.005
282 66 6.960
282 67 0.005
282 68 6.889
282 69 7.604
282 70 0.005
282 71 22.459
282 72 6.504
282 73 6.223
282 74 8.967
282 75 6.378
282 76 8.999
282 77 6.711
282 78 15.348
282 79 5.064
282 80 17.939
282 81 29.092
282 82 0.005
282 83 26.794
282 84 5.766
282 85 6.368
282 86 0.005
282 87 20.288
282 88 0.005
282 89 41.189
282 90 17.643
282 91 0.005
282 92 22.711
282 93 8.820
282 94 6.088
282 95 0.005
282 96 0.005
282 97 0.005
282 98 18.066
282 99 7.139
282 100 33.213
282 101 20.200
282 102 18.121
282 103 14.093
282 104 50.139
282 105 7.727
282 106 5.869
282 107 0.005
282 108 31.028
282 109 20.251
282 110 0.005
282 111 5.826
282 112 7.505
282 113 18.894
282 114 0.005
282 115 20.492
282 116 5.209
282 117 10.633
282 118 13.773
282 119 7.268
282 120 0.005
282 121 6.984
282 122 18.568
282 123 6.631
282 124 6.434
282 125 31.170
282 126 0.005
282 127 6.584
282 128 21.687
282 129 6.160
282 130 8.297
282 131 7.424
282 132 17.174
282 133 6.107
282 134 17.849
282 135 13.883
282 136 6.432
282 137 0.005
282 138 7.795
282 139 14.707
282 140 27.270
282 141 47.095
282 142 0.005
282 143 6.287
282 144 7.474
282 145 15.668
282 146 0.005
282 147 6.098
282 148 6.442
282 149 5.191
282 150 21.591
282 151 8.518
282 152 32.529
282 153 24.905
282 154 7.076
282 155 7.213
282 156 14.890
282 157 0.005
282 158 6.273
282 159 7.582
282 160 20.455
282 161 37.783
282 162 61.500
282 163 0.005
282 164 6.609
282 165 7.910
282 166 52.103
282 167 9.284
282 168 18.868
282 169 21.070
282 170 7.907
282 171 6.968
282 172 27.741
282 173 0.005
282 174 6.289
282 175 0.005
282 176 7.494
282 177 25.723
282 178 7.254
282 179 0.005
282 180 16.534
282 181 5.092
282 182 8.929
282 183 26.411
282 184 0.005
282 185 6.432
282 186 8.857
282 187 5.844
282 188 6.850
282 189 39.654
282 190 14.100
282 191 0.005
282 192 0.005
282 193 49.053
282 194 14.354
282 195 21.599
282 196 5.905
282 197 7.498
282 198 0.005
282 199 8.767
282 200 30.335
282 201 7.354
282 202 19.134
282 203 5.702
282 204 13.642
282 205 7.517
282 206 0.005
282 207 15.779
282 208 0.005
282 209 7.589
282 210 23.726
282 211 7.549
282 212 9.353
282 213 9.610
282 214 17.728
282 215 18.764
282 216 8.453
282 217 7.230
282 218 26.594
282 219 5.945
282 220 8.165
282 221 7.028
282 222 5.428
282 223 6.655
282 224 6.970
282 225 58.110
282 226 20.786
282 227 9.376
282 228 14.559
282 229 6.600
282 230 0.005
282 231 8.048
282 232 0.005
282 233 16.126
282 234 5.614
282 235 7.252
282 236 16.999
282 237 42.236
282 238 15.289
282 239 0.005
282 240 56.328
282 241 0.005
282 242 6.161
282 243 19.120
282 244 25.628
282 245 21.423
282 246 7.204
282 247 0.005
282 248 0.005
282 249 16.173
282 250 5.609
282 251 7.172
282 252 17.650
282 253 28.414
282 254 33.652
282 255 16.935
282 256 18.955
282 257 24.566
282 258 19.998
282 259 6.587
282 260 21.547
282 261 16.428
282 262 6.351
282 263 5.071
282 264 23.017
282 265 28.304
282 266 7.196
282 267 22.262
282 268 8.223
282 269 15.626
282 270 7.290
282 271 8.926
282 272 7.139
282 273 0.005
282 274 24.255
282 275 19.578
282 276 20.131
282 277 59.864
282 278 6.025
282 279 18.661
282 280 0.005
282 281 0.005
282 282 0.005
282 283 38.188
282 284 0.005
282 285 34.855
282 286 6.160
282 287 0.005
282 288 5.567
282 289 0.005
282 290 0.005
282 291 7.627
282 292 5.545
282 293 17.082
282 294 13.783
282 295 27.261
282 296 5.435
282 297 6.534
282 298 19.579
282 299 17.539
283 0 20.881
283 1 6.707
283 2 7.027
283 3 0.005
283 4 18.858
283 5 21.541
283 6 5.408
283 7 7.080
283 8 8.935
283 9 15.390
283 10 44.667
283 11 6.781
283 12 24.304
283 13 6.902
283 14 23.427
283 15 14.875
283 16 7.264
283 17 23.268
283 18 15.255
283 19 6.205
283 20 8.759
283 21 7.321
283 22 37.865
283 23 22.327
283 24 0.005
283 25 8.028
283 26 0.005
283 27 19.985
283 28 20.064
283 29 0.005
283 30 0.005
283 31 0.005
283 32 6.992
283 33 5.622
283 34 40.926
283 35 5.962
283 36 0.005
283 37 20.278
283 38 15.905
283 39 8.300
283 40 6.030
283 41 5.753
283 42 0.005
283 43 5.241
283 44 7.588
283 45 19.521
283 46 6.314
283 47 6.954
283 48 34.794
283 49 10.123
283 50 9.696
283 51 0.005
283 52 7.844
283 53 7.800
283 54 6.348
283 55 5.674
283 56 0.005
283 57 8.498
283 58 7.770
283 59 16.699
283 60 6.004
283 61 28.974
283 62 6.767
283 63 54.666
283 64 6.493
283 65 13.933
283 66 4.718
283 67 10.225
283 68 34.051
283 69 17.304
283 70 0.005
283 71 19.326
283 72 19.046
283 73 7.959
283 74 14.360
283 75 4.730
283 76 15.397
283 77 0.005
283 78 9.477
283 79 6.665
283 80 6.535
283 81 7.269
283 82 0.005
283 83 0.005
283 84 6.378
283 85 7.836
283 86 18.426
283 87 18.112
283 88 6.232
283 89 8.584
283 90 6.426
283 91 16.617
283 92 27.097
283 93 4.883
283 94 6.566
283 95 27.830
283 96 38.516
283 97 37.956
283 98 13.843
283 99 0.005
283 100 0.005
283 101 9.332
283 102 0.005
283 103 22.059
283 104 7.665
283 105 0.005
283 106 6.547
283 107 0.005
283 108 7.898
283 109 20.975
283 110 18.773
283 111 24.435
283 112 6.323
283 113 6.614
283 114 7.258
283 115 6.365
283 116 6.999
283 117 0.005
283 118 7.398
283 119 15.735
283 120 7.344
283 121 44.182
283 122 6.971
283 123 5.630
283 124 5.441
283 125 0.005
283 126 45.564
283 127 55.272
283 128 14.883
283 129 16.937
283 130 9.050
283 131 7.149
283 132 13.854
283 133 9.591
283 134 6.838
283 135 7.952
283 136 17.639
283 137 7.043
283 138 0.005
283 139 7.534
283 140 8.161
283 141 9.804
283 142 15.360
283 143 6.806
283 144 20.316
283 145 6.893
283 146 0.005
283 147 19.147
283 148 15.593
283 149 5.080
283 150 0.005
283 151 6.845
283 152 5.362
283 153 6.544
283 154 8.431
283 155 5.532
283 156 18.118
283 157 16.988
283 158 0.005
283 159 6.603
283 160 19.405
283 161 21.230
283 162 13.876
283 163 7.693
283 164 40.469
283 165 0.005
283 166 5.427
283 167 9.738
283 168 18.654
283 169 17.730
283 170 6.934
283 171 6.664
283 172 7.450
283 173 0.005
283 174 6.089
283 175 13.697
283 176 0.005
283 177 0.005
283 178 0.005
283 179 27.262
283 180 0.005
283 181 6.081
283 182 0.005
283 183 7.760
283 184 8.540
283 185 20.414
283 186 14.270
283 187 9.016
283 188 26.065
283 189 21.700
283 190 7.204
283 191 9.580
283 192 7.094
283 193 6.029
283 194 5.826
283 195 6.782
283 196 27.941
283 197 17.185
283 198 6.665
283 199 6.717
283 200 14.792
283 201 0.005
283 202 15.624
283 203 10.710
283 204 7.238
283 205 6.087
283 206 9.911
283 207 7.149
283 208 15.739
283 209 16.457
283 210 6.808
283 211 5.947
283 212 5.229
283 213 5.018
283 214 18.214
283 215 0.005
283 216 0.005
283 217 6.869
283 218 15.601
283 219 5.928
283 220 0.005
283 221 7.383
283 222 6.831
283 223 14.900
283 224 17.328
283 225 6.551
283 226 30.641
283 227 6.199
283 228 0.005
283 229 36.703
283 230 0.005
283 231 6.773
283 232 8.388
283 233 0.005
283 234 0.005
283 235 14.493
283 236 41.089
283 237 18.944
283 238 5.891
283 239 5.145
283 240 7.619
283 241 19.829
283 242 13.859
283 243 0.005
283 244 9.771
283 245 5.787
283 246 17.128
283 247 0.005
283 248 6.626
283 249 8.283
283 250 6.989
283 251 6.958
283 252 45.890
283 253 19.710
283 254 6.138
283 255 21.977
283 256 6.394
283 257 0.005
283 258 9.465
283 259 14.489
283 260 22.241
283 261 19.311
283 262 6.645
283 263 0.005
283 264 5.057
283 265 5.686
283 266 15.815
283 267 0.005
283 268 0.005
283 269 5.480
283 270 42.243
283 271 9.216
283 272 19.259
283 273 0.005
283 274 15.837
283 275 0.005
283 276 6.467
283 277 0.005
283 278 38.050
283 279 15.080
283 280 19.866
283 281 0.005
283 282 37.067
283 283 5.377
283 284 16.173
283 285 33.324
283 286 38.818
283 287 0.005
283 288 0.005
283 289 8.570
283 290 0.005
283 291 6.368
283 292 20.594
283 293 18.942
283 294 14.076
283 295 0.005
283 296 6.234
283 297 30.056
283 298 0.005
283 299 4.885
284 0 0.005
284 1 6.431
284 2 35.415
284 3 8.108
284 4 9.722
284 5 14.491
284 6 6.444
284 7 0.005
284 8 22.839
284 9 6.854
284 10 15.473
284 11 7.068
284 12 0.005
284 13 7.322
284 14 0.005
284 15 7.129
284 16 6.340
284 17 0.005
284 18 18.686
284 19 0.005
284 20 21.983
284 21 0.005
284 22 7.884
284 23 0.005
284 24 7.547
284 25 30.761
284 26 6.820
284 27 18.466
284 28 6.049
284 29 0.005
284 30 19.293
284 31 7.301
284 32 0.005
284 33 0.005
284 34 37.782
284 35 8.759
284 36 19.254
284 37 7.272
284 38 15.167
284 39 18.032
284 40 7.073
284 41 7.796
284 42 22.642
284 43 17.509
284 44 9.266
284 45 9.379
284 46 32.262
284 47 6.500
284 48 6.861
284 49 0.005
284 50 15.500
284 51 8.983
284 52 41.182
284 53 0.005
284 54 6.852
284 55 16.590
284 56 6.661
284 57 49.373
284 58 27.064
284 59 5.973
284 60 18.572
284 61 8.397
284 62 21.483
284 63 0.005
284 64 0.005
284 65 0.005
284 66 6.186
284 67 6.648
284 68 0.005
284 69 5.932
284 70 0.005
284 71 5.776
284 72 37.822
284 73 0.005
284 74 6.039
284 75 6.309
284 76 7.981
284 77 7.857
284 78 7.900
284 79 0.005
284 80 0.005
284 81 6.915
284 82 67.018
284 83 24.977
284 84 5.979
284 85 9.234
284 86 17.442
284 87 5.640
284 88 19.519
284 89 16.885
284 90 10.050
284 91 14.318
284 92 0.005
284 93 14.800
284 94 8.856
284 95 0.005
284 96 13.954
284 97 6.236
284 98 19.100
284 99 33.529
284 100 62.827
284 101 19.566
284 102 7.237
284 103 0.005
284 104 5.170
284 105 19.518
284 106 7.313
284 107 29.640
284 108 18.951
284 109 0.005
284 110 8.835
284 111 0.005
284 112 6.642
284 113 14.074
284 114 21.303
284 115 6.126
284 116 0.005
284 117 0.005
284 118 0.005
284 119 0.005
284 120 14.547
284 121 15.152
284 122 0.005
284 123 6.601
284 124 0.005
284 125 18.163
284 126 6.406
284 127 5.886
284 128 7.996
284 129 17.030
284 130 7.864
284 131 0.005
284 132 13.791
284 133 7.084
284 134 52.189
284 135 6.653
284 136 6.367
284 137 6.143
284 138 0.005
284 139 6.038
284 140 6.853
284 141 7.629
284 142 20.443
284 143 21.463
284 144 0.005
284 145 8.809
284 146 15.523
284 147 6.872
284 148 7.667
284 149 0.005
284 150 0.005
284 151 0.005
284 152 6.479
284 153 8.721
284 154 17.765
284 155 37.987
284 156 6.655
284 157 16.227
284 158 20.254
284 159 5.678
284 160 6.107
284 161 6.892
284 162 0.005
284 163 9.125
284 164 8.324
284 165 9.358
284 166 6.744
284 167 19.474
284 168 6.090
284 169 40.995
284 170 5.802
284 171 0.005
284 172 14.056
284 173 15.770
284 174 6.676
284 175 19.833
284 176 6.870
284 177 0.005
284 178 0.005
284 179 6.019
284 180 6.693
284 181 0.005
284 182 8.285
284 183 7.327
284 184 0.005
284 185 16.438
284 186 6.828
284 187 0.005
284 188 7.974
284 189 7.786
284 190 6.298
284 191 6.640
284 192 14.379
284 193 0.005
284 194 0.005
284 195 6.903
284 196 7.539
284 197 20.135
284 198 7.277
284 199 6.237
284 200 0.005
284 201 19.247
284 202 28.118
284 203 24.080
284 204 7.502
284 205 22.376
284 206 20.405
284 207 5.917
284 208 0.005
284 209 0.005
284 210 5.181
284 211 0.005
284 212 14.546
284 213 6.308
284 214 6.599
284 215 0.005
284 216 0.005
284 217 7.595
284 218 36.530
284 219 30.605
284 220 0.005
284 221 14.767
284 222 28.917
284 223 0.005
284 224 18.286
284 225 8.395
284 226 24.132
284 227 15.949
284 228 6.785
284 229 17.716
284 230 8.115
284 231 7.037
284 232 5.916
284 233 5.803
284 234 8.593
284 235 0.005
284 236 0.005
284 237 7.726
284 238 6.309
284 239 8.179
284 240 22.231
284 241 8.590
284 242 6.288
284 243 72.963
284 244 46.032
284 245 7.360
284 246 19.559
284 247 5.164
284 248 0.005
284 249 0.005
284 250 23.000
284 251 8.337
284 252 28.483
284 253 0.005
284 254 7.267
284 255 0.005
284 256 22.838
284 257 18.781
284 258 8.107
284 259 0.005
284 260 20.725
284 261 50.306
284 262 0.005
284 263 20.212
284 264 14.502
284 265 0.005
284 266 18.205
284 267 32.986
284 268 0.005
284 269 21.499
284 270 6.863
284 271 9.021
284 272 20.982
284 273 14.741
284 274 27.800
284 275 16.770
284 276 9.573
284 277 8.519
284 278 5.839
284 279 8.257
284 280 7.927
284 281 0.005
284 282 6.476
284 283 18.586
284 284 7.926
284 285 5.721
284 286 8.171
284 287 18.318
284 288 0.005
284 289 0.005
284 290 8.072
284 291 18.917
284 292 6.082
284 293 0.005
284 294 5.544
284 295 52.921
284 296 6.273
284 297 7.083
284 298 0.005
284 299 7.723
285 0 14.343
285 1 9.727
285 2 30.260
285 3 5.178
285 4 5.324
285 5 7.388
285 6 5.628
285 7 15.308
285 8 22.359
285 9 6.063
285 10 7.158
285 11 17.503
285 12 22.089
285 13 18.305
285 14 15.267
285 15 6.706
285 16 7.268
285 17 0.005
285 18 5.817
285 19 14.398
285 20 16.655
285 21 0.005
285 22 20.416
285 23 55.457
285 24 6.502
285 25 5.523
285 26 6.245
285 27 18.694
285 28 48.602
285 29 0.005
285 30 0.005
285 31 6.799
285 32 0.005
285 33 7.261
285 34 27.826
285 35 20.508
285 36 14.044
285 37 16.728
285 38 6.713
285 39 18.554
285 40 13.551
285 41 66.317
285 42 18.157
285 43 5.978
285 44 21.895
285 45 70.470
285 46 29.225
285 47 23.280
285 48 18.496
285 49 0.005
285 50 6.299
285 51 0.005
285 52 6.195
285 53 5.079
285 54 6.331
285 55 15.999
285 56 14.215
285 57 0.005
285 58 6.556
285 59 14.592
285 60 5.890
285 61 0.005
285 62 7.339
285 63 6.486
285 64 19.664
285 65 21.499
285 66 19.437
285 67 8.385
285 68 0.005
285 69 8.199
285 70 21.065
285 71 0.005
285 72 32.557
285 73 9.336
285 74 0.005
285 75 6.633
285 76 7.308
285 77 0.005
285 78 45.537
285 79 10.040
285 80 17.385
285 81 16.695
285 82 18.276
285 83 7.126
285 84 16.732
285 85 0.005
285 86 0.005
285 87 7.971
285 88 0.005
285 89 32.899
285 90 7.337
285 91 16.407
285 92 7.500
285 93 6.312
285 94 0.005
285 95 15.222
285 96 6.311
285 97 22.558
285 98 9.408
285 99 0.005
285 100 6.187
285 101 0.005
285 102 0.005
285 103 5.257
285 104 15.651
285 105 34.487
285 106 7.302
285 107 0.005
285 108 16.529
285 109 5.810
285 110 7.513
285 111 0.005
285 112 0.005
285 113 19.367
285 114 0.005
285 115 46.149
285 116 21.120
285 117 19.373
285 118 6.166
285 119 23.456
285 120 4.739
285 121 19.408
285 122 5.743
285 123 0.005
285 124 6.303
285 125 5.730
285 126 6.069
285 127 5.155
285 128 7.522
285 129 9.700
285 130 5.595
285 131 0.005
285 132 17.575
285 133 5.880
285 134 5.600
285 135 0.005
285 136 5.986
285 137 0.005
285 138 5.383
285 139 6.895
285 140 8.407
285 141 14.534
285 142 7.148
285 143 7.587
285 144 16.340
285 145 0.005
285 146 21.939
285 147 0.005
285 148 0.005
285 149 0.005
285 150 18.920
285 151 7.337
285 152 8.024
285 153 14.581
285 154 14.800
285 155 6.203
285 156 0.005
285 157 27.480
285 158 21.739
285 159 18.445
285 160 6.642
285 161 16.397
285 162 14.671
285 163 21.215
285 164 47.903
285 165 18.268
285 166 6.047
285 167 32.663
285 168 0.005
285 169 7.763
285 170 8.539
285 171 23.739
285 172 0.005
285 173 33.945
285 174 18.070
285 175 6.643
285 176 17.428
285 177 0.005
285 178 18.745
285 179 16.675
285 180 0.005
285 181 0.005
285 182 15.178
285 183 0.005
285 184 33.687
285 185 20.950
285 186 6.650
285 187 15.724
285 188 7.915
285 189 0.005
285 190 5.744
285 191 14.559
285 192 24.803
285 193 19.483
285 194 7.385
285 195 5.854
285 196 0.005
285 197 0.005
285 198 20.272
285 199 5.831
285 200 26.997
285 201 0.005
285 202 28.061
285 203 8.471
285 204 57.613
285 205 0.005
285 206 0.005
285 207 6.178
285 208 15.982
285 209 7.174
285 210 18.812
285 211 18.132
285 212 7.045
285 213 52.256
285 214 0.005
285 215 8.322
285 216 36.035
285 217 0.005
285 218 0.005
285 219 7.164
285 220 27.386
285 221 0.005
285 222 0.005
285 223 18.362
285 224 5.541
285 225 7.026
285 226 0.005
285 227 16.805
285 228 7.552
285 229 5.932
285 230 0.005
285 231 45.131
285 232 25.866
285 233 5.892
285 234 0.005
285 235 34.023
285 236 6.028
285 237 21.919
285 238 0.005
285 239 7.072
285 240 21.921
285 241 0.005
285 242 8.237
285 243 8.623
285 244 14.607
285 245 23.404
285 246 0.005
285 247 8.986
285 248 6.811
285 249 7.053
285 250 6.520
285 251 44.437
285 252 6.001
285 253 25.219
285 254 16.650
285 255 14.029
285 256 5.714
285 257 7.820
285 258 54.086
285 259 0.005
285 260 18.564
285 261 15.930
285 262 8.748
285 263 0.005
285 264 17.819
285 265 10.554
285 266 8.100
285 267 26.509
285 268 0.005
285 269 72.071
285 270 21.068
285 271 8.368
285 272 6.726
285 273 19.077
285 274 15.556
285 275 6.275
285 276 7.987
285 277 28.581
285 278 52.131
285 279 0.005
285 280 7.146
285 281 5.836
285 282 0.005
285 283 20.688
285 284 15.882
285 285 6.896
285 286 7.149
285 287 8.659
285 288 7.250
285 289 14.100
285 290 16.048
285 291 16.887
285 292 0.005
285 293 44.004
285 294 15.789
285 295 4.840
285 296 7.411
285 297 9.047
285 298 6.474
285 299 17.433
286 0 0.005
286 1 18.818
286 2 45.688
286 3 9.313
286 4 38.411
286 5 0.005
286 6 15.267
286 7 19.677
286 8 31.337
286 9 0.005
286 10 6.907
286 11 7.176
286 12 18.900
286 13 28.568
286 14 6.373
286 15 0.005
286 16 0.005
286 17 7.470
286 18 27.705
286 19 8.162
286 20 6.356
286 21 0.005
286 22 0.005
286 23 0.005
286 24 0.005
286 25 7.929
286 26 20.074
286 27 24.244
286 28 20.487
286 29 6.971
286 30 7.051
286 31 6.506
286 32 8.181
286 33 19.803
286 34 0.005
286 35 8.234
286 36 7.074
286 37 0.005
286 38 6.726
286 39 21.114
286 40 15.144
286 41 9.537
286 42 19.215
286 43 7.492
286 44 5.670
286 45 21.401
286 46 8.831
286 47 7.951
286 48 5.892
286 49 7.474
286 50 6.610
286 51 5.085
286 52 14.903
286 53 0.005
286 54 5.348
286 55 0.005
286 56 6.872
286 57 0.005
286 58 30.318
286 59 16.390
286 60 8.153
286 61 0.005
286 62 17.996
286 63 8.552
286 64 22.813
286 65 16.889
286 66 22.105
286 67 8.730
286 68 0.005
286 69 6.359
286 70 19.640
286 71 18.633
286 72 21.018
286 73 0.005
286 74 8.421
286 75 7.727
286 76 8.344
286 77 0.005
286 78 7.989
286 79 0.005
286 80 20.336
286 81 7.477
286 82 19.312
286 83 9.136
286 84 5.324
286 85 20.448
286 86 0.005
286 87 14.314
286 88 0.005
286 89 7.664
286 90 6.663
286 91 5.670
286 92 5.550
286 93 0.005
286 94 21.426
286 95 6.367
286 96 21.815
286 97 14.318
286 98 0.005
286 99 0.005
286 100 21.870
286 101 16.255
286 102 5.702
286 103 6.888
286 104 15.874
286 105 6.788
286 106 5.072
286 107 0.005
286 108 32.491
286 109 7.615
286 110 0.005
286 111 28.786
286 112 7.835
286 113 6.452
286 114 8.435
286 115 6.149
286 116 6.992
286 117 7.719
286 118 44.203
286 119 27.895
286 120 0.005
286 121 7.444
286 122 6.222
286 123 0.005
286 124 7.072
286 125 16.430
286 126 6.407
286 127 27.437
286 128 6.680
286 129 0.005
286 130 14.326
286 131 15.493
286 132 5.863
286 133 8.009
286 134 0.005
286 135 0.005
286 136 0.005
286 137 0.005
286 138 22.474
286 139 0.005
286 140 31.257
286 141 4.822
286 142 31.044
286 143 40.748
286 144 7.737
286 145 15.685
286 146 8.117
286 147 9.762
286 148 22.585
286 149 0.005
286 150 21.268
286 151 36.409
286 152 6.125
286 153 5.573
286 154 41.215
286 155 0.005
286 156 9.328
286 157 8.263
286 158 5.466
286 159 6.902
286 160 0.005
286 161 14.064
286 162 20.400
286 163 7.007
286 164 7.383
286 165 7.598
286 166 0.005
286 167 15.328
286 168 6.740
286 169 29.701
286 170 0.005
286 171 0.005
286 172 8.065
286 173 0.005
286 174 6.235
286 175 0.005
286 176 6.587
286 177 8.364
286 178 7.266
286 179 6.160
286 180 5.867
286 181 23.283
286 182 8.467
286 183 71.513
286 184 7.531
286 185 0.005
286 186 7.755
286 187 19.561
286 188 6.666
286 189 7.410
286 190 5.841
286 191 0.005
286 192 8.776
286 193 0.005
286 194 5.584
286 195 6.899
286 196 19.788
286 197 6.763
286 198 8.132
286 199 5.106
286 200 26.458
286 201 6.164
286 202 0.005
286 203 7.245
286 204 0.005
286 205 5.490
286 206 7.120
286 207 60.432
286 208 8.707
286 209 5.571
286 210 0.005
286 211 8.549
286 212 9.410
286 213 68.224
286 214 5.544
286 215 9.092
286 216 24.090
286 217 6.385
286 218 19.691
286 219 7.845
286 220 9.404
286 221 0.005
286 222 6.415
286 223 14.205
286 224 18.357
286 225 0.005
286 226 17.440
286 227 57.882
286 228 49.414
286 229 24.218
286 230 6.594
286 231 0.005
286 232 0.005
286 233 38.129
286 234 7.103
286 235 19.149
286 236 14.814
286 237 19.689
286 238 29.569
286 239 14.361
286 240 65.975
286 241 0.005
286 242 44.465
286 243 7.026
286 244 5.987
286 245 25.551
286 246 5.785
286 247 13.758
286 248 5.658
286 249 22.223
286 250 9.399
286 251 6.702
286 252 7.545
286 253 26.235
286 254 15.051
286 255 8.040
286 256 14.549
286 257 13.818
286 258 38.019
286 259 16.503
286 260 16.069
286 261 7.332
286 262 57.467
286 263 7.102
286 264 16.159
286 265 0.005
286 266 0.005
286 267 0.005
286 268 7.705
286 269 5.845
286 270 0.005
286 271 10.207
286 272 7.056
286 273 0.005
286 274 28.721
286 275 17.872
286 276 8.713
286 277 20.972
286 278 0.005
286 279 18.823
286 280 73.291
286 281 6.375
286 282 18.162
286 283 0.005
286 284 45.588
286 285 9.001
286 286 5.536
286 287 6.515
286 288 0.005
286 289 19.609
286 290 7.822
286 291 19.919
286 292 6.381
286 293 6.219
286 294 17.848
286 295 8.306
286 296 6.456
286 297 18.697
286 298 7.782
286 299 0.005
287 0 5.931
287 1 5.915
287 2 29.074
287 3 5.199
287 4 55.841
287 5 41.845
287 6 22.860
287 7 10.116
287 8 0.005
287 9 6.478
287 10 6.086
287 11 9.013
287 12 5.788
287 13 22.020
287 14 6.087
287 15 37.088
287 16 15.049
287 17 6.819
287 18 7.090
287 19 0.005
287 20 7.123
287 21 5.306
287 22 7.651
287 23 0.005
287 24 8.862
287 25 5.704
287 26 6.417
287 27 0.005
287 28 34.326
287 29 6.220
287 30 32.885
287 31 8.588
287 32 0.005
287 33 21.862
287 34 9.111
287 35 15.608
287 36 0.005
287 37 7.919
287 38 8.405
287 39 5.384
287 40 5.675
287 41 5.347
287 42 15.834
287 43 21.461
287 44 0.005
287 45 8.348
287 46 6.542
287 47 17.052
287 48 6.409
287 49 19.807
287 50 53.949
287 51 7.201
287 52 9.254
287 53 16.502
287 54 6.191
287 55 7.374
287 56 14.184
287 57 0.005
287 58 20.474
287 59 17.606
287 60 0.005
287 61 7.319
287 62 18.044
287 63 0.005
287 64 7.601
287 65 10.118
287 66 5.840
287 67 5.734
287 68 24.816
287 69 0.005
287 70 6.348
287 71 39.897
287 72 19.634
287 73 14.451
287 74 20.919
287 75 14.930
287 76 46.176
287 77 17.975
287 78 8.050
287 79 18.119
287 80 6.012
287 81 8.877
287 82 7.542
287 83 6.683
287 84 8.378
287 85 18.104
287 86 8.643
287 87 0.005
287 88 7.536
287 89 0.005
287 90 5.297
287 91 7.904
287 92 6.684
287 93 18.020
287 94 15.153
287 95 0.005
287 96 46.675
287 97 8.837
287 98 7.727
287 99 0.005
287 100 14.819
287 101 0.005
287 102 9.613
287 103 6.022
287 104 0.005
287 105 44.570
287 106 7.029
287 107 9.614
287 108 5.910
287 109 18.417
287 110 0.005
287 111 6.444
287 112 5.133
287 113 5.728
287 114 36.187
287 115 0.005
287 116 5.323
287 117 6.782
287 118 20.594
287 119 5.356
287 120 5.995
287 121 8.915
287 122 6.964
287 123 54.653
287 124 18.517
287 125 6.876
287 126 0.005
287 127 0.005
287 128 58.702
287 129 16.102
287 130 0.005
287 131 7.078
287 132 8.621
287 133 16.577
287 134 9.166
287 135 8.328
287 136 7.897
287 137 20.147
287 138 18.394
287 139 7.557
287 140 18.037
287 141 5.988
287 142 0.005
287 143 8.111
287 144 23.481
287 145 16.844
287 146 0.005
287 147 6.603
287 148 8.008
287 149 15.436
287 150 6.712
287 151 5.452
287 152 16.980
287 153 0.005
287 154 8.020
287 155 9.660
287 156 7.988
287 157 6.008
287 158 6.343
287 159 9.829
287 160 26.063
287 161 5.378
287 162 18.989
287 163 62.797
287 164 0.005
287 165 8.825
287 166 19.436
287 167 0.005
287 168 0.005
287 169 16.191
287 170 5.714
